epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,10645.9,0.95332,0.6958,0.00784,0.85271,0.68787,0.75332,0.5696,1.10959,1.17161,0.01069,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,10716.7,0.94801,0.67991,0.00774,0.85528,0.68379,0.75366,0.56969,1.10813,1.17376,0.01067,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,10787.6,0.94137,0.68649,0.00769,0.84384,0.69284,0.75368,0.56998,1.10771,1.17268,0.01067,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,10858.6,0.93057,0.67129,0.00769,0.8474,0.69226,0.75339,0.56993,1.10751,1.17189,0.01067,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,10929.4,0.94411,0.67444,0.00765,0.85823,0.68545,0.75328,0.56975,1.1081,1.17101,0.01066,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,11006.4,0.87251,0.48328,0.00729,0.85724,0.68691,0.75354,0.57033,1.10684,1.17384,0.01066,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,11076.8,0.85008,0.44756,0.00683,0.85117,0.69119,0.75386,0.57113,1.10661,1.17279,0.01066,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,11147.5,0.83733,0.43071,0.00678,0.85101,0.69118,0.7538,0.57114,1.10661,1.17329,0.01067,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,11218.1,0.83192,0.43317,0.00661,0.85664,0.68748,0.75393,0.57148,1.10602,1.17485,0.01066,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,11288.6,0.82598,0.4201,0.00656,0.8586,0.68668,0.75406,0.57172,1.10572,1.17635,0.01067,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,11359.1,0.82502,0.42254,0.00653,0.85781,0.6875,0.75403,0.5721,1.10523,1.17798,0.01068,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,11429.4,0.81429,0.42206,0.00641,0.85748,0.68721,0.7539,0.57237,1.10501,1.17933,0.01068,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,11500,0.80783,0.41264,0.00632,0.85938,0.68776,0.7541,0.57291,1.10383,1.18033,0.01067,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,11570.7,0.81215,0.41325,0.00636,0.85877,0.68736,0.75405,0.57335,1.10312,1.1825,0.01067,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,11641.3,0.80454,0.40271,0.00642,0.86316,0.68625,0.75399,0.57361,1.10296,1.18344,0.01067,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
